,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
26,2023-06-08,426.62,429.6,425.82,429.13,427.54187,61952842,61952800,2.51,0.58835,428.3,"June 08, 23",0.0058835
27,2023-06-07,428.44,429.62,426.11,426.55,424.971375,85344025,85373300,-1.89,-0.44114,427.34,"June 07, 23",-0.0044114
28,2023-06-06,426.67,428.5772,425.99,428.03,426.445923,63706675,64022200,1.36,0.31875,427.58,"June 06, 23",0.0031875
29,2023-06-05,428.28,429.67,426.37,427.1,425.519379,70168016,65460200,-1.18,-0.27552,427.99,"June 05, 23",-0.0027552
30,2023-06-02,424.5,428.74,423.95,427.92,426.336334,91426171,91366700,3.42,0.80565,426.84,"June 02, 23",0.0080565
31,2023-06-01,418.09,422.92,416.79,421.82,420.258911,88758018,88865000,3.73,0.89215,420.47,"June 01, 23",0.0089215
32,2023-05-31,418.28,419.22,416.22,417.85,416.303619,110782530,110811800,-0.43,-0.1028,418.01,"May 31, 23",-0.001028
33,2023-05-30,422.03,422.58,418.735,420.18,418.624969,72207960,72216000,-1.85,-0.43836,420.45,"May 30, 23",-0.0043836
34,2023-05-26,415.33,420.77,415.25,420.02,418.465546,93829975,93830000,4.69,1.13,418.91,"May 26, 23",0.0113
35,2023-05-25,414.74,416.16,412.4101,414.65,413.115448,90961606,90961600,-0.09,-0.02170034,413.91,"May 25, 23",-0.0002170034
36,2023-05-24,412.42,412.82,409.8795,411.09,409.568604,89201678,89213700,-1.33,-0.32249,411.23,"May 24, 23",-0.0032249
37,2023-05-23,417.08,418.722,413.68,414.09,412.557526,86383493,86383500,-2.99,-0.71689,415.89,"May 23, 23",-0.0071689
38,2023-05-22,418.64,420.39,417.35,418.79,417.240143,60717899,60745400,0.15,0.03583031,419.04,"May 22, 23",0.0003583031
39,2023-05-19,420.17,420.72,417.35,418.62,417.07074,103793317,103679700,-1.55,-0.3689,419.02,"May 19, 23",-0.003689
40,2023-05-18,414.9,419.67,414.67,419.23,417.678497,97177195,97177200,4.33,1.04,417.18,"May 18, 23",0.0104
41,2023-05-17,412.35,415.855,410.635,415.23,413.693298,86786957,87287000,2.88,0.69844,413.43,"May 17, 23",0.0069844
42,2023-05-16,411.86,412.815,410.24,410.25,408.73172,57705495,57705500,-1.61,-0.39091,411.38,"May 16, 23",-0.0039091
43,2023-05-15,412.22,413.43,410.23,413.01,411.481506,54289383,54289400,0.79,0.19165,412.12,"May 15, 23",0.0019165
44,2023-05-12,413.42,413.64,409.07,411.59,410.066772,70481548,70439400,-1.83,-0.44265,411.16,"May 12, 23",-0.0044265
45,2023-05-11,411.95,412.43,409.97,412.13,410.604767,70147264,70157100,0.18,0.04369462,411.53,"May 11, 23",0.0004369462
46,2023-05-10,413.88,414.535,408.87,412.85,411.322113,96142922,96142900,-1.03,-0.24886,411.96,"May 10, 23",-0.0024886
47,2023-05-09,411.13,412.09,410.6894,410.93,409.40921,49215359,49220100,-0.2,-0.04864641,411.36,"May 09, 23",-0.0004864641
48,2023-05-08,412.97,413.24,411.28,412.74,411.212494,50046768,50046800,-0.23,-0.05569412,412.51,"May 08, 23",-0.0005569412
49,2023-05-05,408.91,413.72,408.64,412.63,411.102936,87627791,87844000,3.72,0.90974,411.23,"May 05, 23",0.0090974
50,2023-05-04,406.93,407.27,403.74,405.13,403.630676,94831863,94901900,-1.8,-0.44234,405.49,"May 04, 23",-0.0044234
51,2023-05-03,411.36,413.87,407.77,408.02,406.509979,91531769,91531800,-3.34,-0.81194,410.59,"May 03, 23",-0.0081194
52,2023-05-02,414.77,414.82,407.82,410.84,409.31955,103880184,103998500,-3.93,-0.94751,411.07,"May 02, 23",-0.0094751
53,2023-05-01,415.47,417.62,415.265,415.51,413.97226,62012504,62122300,0.04,0.00962765,416.21,"May 01, 23",9.62765e-05
54,2023-04-28,411.49,415.94,411.43,415.93,414.390686,89433137,89335600,4.44,1.08,414.4,"April 28, 23",0.0108
55,2023-04-27,407.0,412.69,406.74,412.41,410.883728,92943619,92968400,5.41,1.33,410.1,"April 27, 23",0.0133
56,2023-04-26,406.72,407.84,403.78,404.36,402.863495,80447049,80447000,-2.36,-0.58025,405.6,"April 26, 23",-0.0058025
57,2023-04-25,410.58,411.16,406.02,406.08,404.577148,96743071,97766700,-4.5,-1.1,408.29,"April 25, 23",-0.011
58,2023-04-24,411.99,413.07,410.6,412.63,411.102936,64324595,64332100,0.64,0.15534,412.08,"April 24, 23",0.0015534
59,2023-04-21,412.19,412.68,410.17,412.2,410.67453,73107422,73457400,0.01,0.00242607,411.76,"April 21, 23",2.42607e-05
60,2023-04-20,411.21,413.7,410.27,411.88,410.355713,75840359,75840400,0.67,0.16293,412.02,"April 20, 23",0.0016293
61,2023-04-19,412.22,415.08,412.16,414.14,412.60733,55227330,55227300,1.92,0.46577,413.66,"April 19, 23",0.0046577
62,2023-04-18,415.58,415.72,412.7802,414.21,412.677063,63550097,63560000,-1.37,-0.32966,414.07,"April 18, 23",-0.0032966
63,2023-04-17,412.37,413.96,411.085,413.94,412.408081,66321399,66436400,1.57,0.38073,412.59,"April 17, 23",0.0038073
64,2023-04-14,412.81,415.09,410.06,412.46,410.933533,78155845,78161500,-0.35,-0.08478477,412.26,"April 14, 23",-0.0008478477
65,2023-04-13,409.18,413.84,407.9922,413.47,411.939819,85785954,85814800,4.29,1.05,411.72,"April 13, 23",0.0105
66,2023-04-12,411.87,412.17,407.44,408.05,406.539856,86413179,86420400,-3.82,-0.92748,409.71,"April 12, 23",-0.0092748
67,2023-04-11,410.26,411.18,408.92,409.72,408.203674,59297945,59297900,-0.54,-0.13162,410.02,"April 11, 23",-0.0013162
68,2023-04-10,406.61,409.69,405.97,409.61,408.094086,63681042,63681000,3.0,0.73781,408.08,"April 10, 23",0.0073781
69,2023-04-06,406.77,409.48,405.678,409.19,407.675659,63743345,63743300,2.42,0.59493,408.1,"April 06, 23",0.0059493
70,2023-04-05,407.91,408.7,405.88,407.6,406.091553,64855243,65200200,-0.31,-0.07599716,407.33,"April 05, 23",-0.0007599716
71,2023-04-04,411.62,411.92,407.24,408.67,407.157593,66526534,66601500,-2.95,-0.71668,409.19,"April 04, 23",-0.0071668
72,2023-04-03,408.85,411.37,408.44,410.95,409.429138,67331097,67391100,2.1,0.51364,410.04,"April 03, 23",0.0051364
73,2023-03-31,404.66,409.7,404.55,409.39,407.874908,112024624,112062600,4.73,1.17,407.26,"March 31, 23",0.0117
74,2023-03-30,404.09,404.35,401.76,403.7,402.205963,69726849,69840000,-0.39,-0.09651315,403.23,"March 30, 23",-0.0009651315
75,2023-03-29,399.925,401.6,398.68,401.35,399.864655,77497876,77497900,1.425,0.35632,399.87,"March 29, 23",0.0035632
76,2023-03-28,395.77,396.49,393.69,395.6,394.135956,62871680,62871700,-0.17,-0.04295424,395.26,"March 28, 23",-0.0004295424
77,2023-03-27,398.12,398.92,395.56,396.49,395.022644,74010408,74010400,-1.63,-0.40942,396.94,"March 27, 23",-0.0040942
78,2023-03-24,391.841,395.84,389.4,395.75,394.2854,107397124,107682400,3.909,0.9976,393.11,"March 24, 23",0.009976
79,2023-03-23,395.09,399.29,390.35,393.17,391.714935,119243819,119351300,-1.92,-0.48597,394.58,"March 23, 23",-0.0048597
80,2023-03-22,398.73,402.49,392.07,392.11,390.658844,111699083,111746600,-6.62,-1.66,397.6,"March 22, 23",-0.0166
81,2023-03-21,397.24,399.41,395.58,398.91,397.433685,91439734,91524200,1.67,0.4204,397.1,"March 21, 23",0.004204
82,2023-03-20,390.8,394.17,390.07,393.74,392.282806,93055783,93055800,2.94,0.7523,392.36,"March 20, 23",0.007523
83,2023-03-17,393.22,394.4,388.55,389.99,388.546692,140350911,140553400,-3.23,-0.82142,391.22,"March 17, 23",-0.0082142
84,2023-03-16,386.82,396.47,386.29,396.11,393.143616,143667640,143254200,9.29,2.4,392.99,"March 16, 23",0.024
85,2023-03-15,385.89,389.49,383.71,389.28,386.364777,172784933,172996900,3.39,0.87849,387.16,"March 15, 23",0.0087849
86,2023-03-14,390.5,393.45,387.05,391.73,388.796448,149752354,149752400,1.23,0.31498,390.22,"March 14, 23",0.0031498
87,2023-03-13,381.81,390.39,380.65,385.36,382.474091,157039967,157790000,3.55,0.92978,386.09,"March 13, 23",0.0092978
88,2023-03-10,390.99,393.16,384.32,385.91,383.02002,189189896,189253000,-5.08,-1.3,388.31,"March 10, 23",-0.013
89,2023-03-09,399.74,401.48,390.53,391.56,388.627686,111830522,111945300,-8.18,-2.05,395.43,"March 09, 23",-0.0205
90,2023-03-08,398.39,399.71,396.59,398.92,395.932587,74446632,74746600,0.53,0.13304,398.26,"March 08, 23",0.0013304
91,2023-03-07,404.42,404.67,397.625,398.27,395.287445,108161096,108310600,-6.15,-1.52,400.38,"March 07, 23",-0.0152
92,2023-03-06,405.05,407.45,404.01,404.47,401.44104,72758446,72795900,-0.58,-0.14319,405.43,"March 06, 23",-0.0014319
93,2023-03-03,399.71,404.45,399.03,404.19,401.163086,90119952,90120000,4.48,1.12,402.06,"March 03, 23",0.0112
94,2023-03-02,392.68,398.69,392.33,397.81,394.830872,85372726,85127800,5.13,1.31,395.43,"March 02, 23",0.0131
95,2023-03-01,395.41,396.69,393.38,394.74,391.783875,99552823,99706800,-0.67,-0.16944,395.14,"March 01, 23",-0.0016944
96,2023-02-28,397.23,399.28,396.15,396.26,393.29248,96350567,96438600,-0.97,-0.24419,397.42,"February 28, 23",-0.0024419
97,2023-02-27,399.87,401.29,396.75,397.73,394.751495,80251136,80444700,-2.14,-0.53517,398.63,"February 27, 23",-0.0053517
98,2023-02-24,395.42,397.25,393.64,396.38,393.411591,108122913,108194400,0.96,0.24278,395.81,"February 24, 23",0.0024278
99,2023-02-23,401.56,402.2,396.25,400.66,397.659546,96195399,96242400,-0.9,-0.22413,399.62,"February 23, 23",-0.0022413
100,2023-02-22,399.52,401.13,397.02,398.54,395.55542,83500793,83742300,-0.98,-0.24529,398.91,"February 22, 23",-0.0024529
101,2023-02-21,403.06,404.16,398.82,399.09,396.101318,82585674,82655900,-3.97,-0.98497,401.14,"February 21, 23",-0.0098497
102,2023-02-17,406.06,407.51,404.05,407.26,404.210144,89196815,89257800,1.2,0.29552,406.13,"February 17, 23",0.0029552
103,2023-02-16,408.79,412.91,408.14,408.28,405.222473,76418169,76431500,-0.51,-0.12476,410.32,"February 16, 23",-0.0012476
104,2023-02-15,410.35,414.06,409.47,413.98,410.879822,61368279,61555700,3.63,0.88461,412.26,"February 15, 23",0.0088461
105,2023-02-14,411.24,415.05,408.511,412.64,409.549866,87681813,88389300,1.4,0.34043,412.12,"February 14, 23",0.0034043
106,2023-02-13,408.72,412.97,408.24,412.83,409.738403,64903039,64913500,4.11,1.01,411.39,"February 13, 23",0.0101
107,2023-02-10,405.86,408.44,405.01,408.04,404.984283,70767615,70769700,2.18,0.53713,407.01,"February 10, 23",0.0053713
108,2023-02-09,414.41,414.57,405.81,407.09,404.041382,78564109,78694900,-7.32,-1.77,409.8,"February 09, 23",-0.0177
109,2023-02-08,413.13,414.53,409.93,410.65,407.574738,76227462,76227500,-2.48,-0.6003,411.93,"February 08, 23",-0.006003
110,2023-02-07,408.87,416.49,407.57,415.19,412.08075,90721745,90990700,6.32,1.55,411.99,"February 07, 23",0.0155
111,2023-02-06,409.79,411.29,408.1,409.83,406.760864,60250025,60295300,0.04,0.0097611,409.99,"February 06, 23",9.7611e-05
112,2023-02-03,411.59,416.97,411.09,412.35,409.262024,94577181,94736800,0.76,0.18465,413.77,"February 03, 23",0.0018465
113,2023-02-02,414.86,418.31,412.88,416.78,413.658813,101192713,101654500,1.92,0.46281,415.52,"February 02, 23",0.0046281
114,2023-02-01,405.211,413.67,402.35,410.8,407.723602,101459155,101459200,5.589,1.38,407.86,"February 01, 23",0.0138
115,2023-01-31,401.13,406.53,400.77,406.48,403.435974,86655786,86811800,5.35,1.33,404.16,"January 31, 23",0.0133
116,2023-01-30,402.8,405.13,400.28,400.59,397.590057,74067618,74202000,-2.21,-0.54866,402.23,"January 30, 23",-0.0054866
117,2023-01-27,403.655,408.16,403.44,405.68,402.641937,68249180,68346200,2.025,0.50167,405.79,"January 27, 23",0.0050167
118,2023-01-26,403.13,404.92,400.03,404.75,401.718933,72177425,72287400,1.62,0.40186,402.61,"January 26, 23",0.0040186
119,2023-01-25,395.95,400.7,393.56,400.35,397.351868,84684501,84800300,4.4,1.11,397.86,"January 25, 23",0.0111
120,2023-01-24,398.88,401.15,397.64,400.2,397.202972,59469411,59524900,1.32,0.33093,399.94,"January 24, 23",0.0033093
121,2023-01-23,396.72,402.645,395.72,400.63,397.629791,84178797,84178800,3.91,0.98558,399.77,"January 23, 23",0.0098558
122,2023-01-20,390.1,396.04,388.38,395.88,392.915344,91542126,91806400,5.78,1.48,392.59,"January 20, 23",0.0148
123,2023-01-19,389.36,391.08,387.26,388.64,385.729584,86601919,86958900,-0.72,-0.18492,389.27,"January 19, 23",-0.0018492
124,2023-01-18,399.01,400.12,391.28,391.49,388.558228,99495062,99632300,-7.52,-1.88,394.56,"January 18, 23",-0.0188
125,2023-01-17,398.48,400.23,397.06,397.77,394.791168,62577281,62677300,-0.71,-0.17818,398.2,"January 17, 23",-0.0017818
126,2023-01-13,393.62,399.1,393.34,398.5,395.515717,63853932,63903900,4.88,1.24,396.84,"January 13, 23",0.0124
127,2023-01-12,396.67,398.485,392.42,396.96,393.987244,90145699,90157700,0.29,0.07310863,396.31,"January 12, 23",0.0007310863
128,2023-01-11,392.23,395.6,391.38,395.52,392.558044,68702980,68881100,3.29,0.83879,393.3,"January 11, 23",0.0083879
129,2023-01-10,387.25,390.65,386.27,390.58,387.655029,65298094,65358100,3.33,0.85991,389.08,"January 10, 23",0.0085991
130,2023-01-09,390.37,393.7,387.67,387.86,384.955383,73978071,73978100,-2.51,-0.64298,390.36,"January 09, 23",-0.0064298
131,2023-01-06,382.61,389.25,379.4127,388.08,385.173737,104052662,104189600,5.47,1.43,385.25,"January 06, 23",0.0143
132,2023-01-05,381.72,381.84,378.76,379.38,376.53891,76275354,76970500,-2.34,-0.61301,380.26,"January 05, 23",-0.0061301
133,2023-01-04,383.18,385.88,380.0,383.76,380.886139,85934098,85934100,0.58,0.15136,383.15,"January 04, 23",0.0015136
134,2023-01-03,384.37,386.43,377.831,380.82,377.96814,74850731,74850700,-3.55,-0.92359,380.96,"January 03, 23",-0.0092359
135,2022-12-30,380.64,382.58,378.43,382.43,379.56604,84022205,84022200,1.79,0.47026,381.22,"December 30, 22",0.0047026
136,2022-12-29,379.63,384.35,379.08,383.44,380.568512,66470557,66970900,3.81,1.0,382.43,"December 29, 22",0.01
137,2022-12-28,381.33,383.39,376.42,376.66,373.839264,70911520,70911500,-4.67,-1.22,379.06,"December 28, 22",-0.0122
138,2022-12-27,382.79,383.15,379.65,381.4,378.543793,51540780,51638200,-1.39,-0.36312,381.78,"December 27, 22",-0.0036312
139,2022-12-23,379.65,383.06,378.03,382.91,380.04248,59827329,59857300,3.26,0.85869,381.53,"December 23, 22",0.0085869
140,2022-12-22,383.05,386.2134,374.77,380.72,377.868866,100105855,100120900,-2.33,-0.60828,379.62,"December 22, 22",-0.0060828
141,2022-12-21,383.25,387.41,382.69,386.23,383.337616,77836645,78167400,2.98,0.77756,385.47,"December 21, 22",0.0077756
142,2022-12-20,379.23,382.23,377.85,380.54,377.690247,73927240,74427200,1.31,0.34544,380.63,"December 20, 22",0.0034544
143,2022-12-19,383.47,383.82,378.28,380.02,377.174103,79831403,79878100,-3.45,-0.89968,380.6,"December 19, 22",-0.0089968
144,2022-12-16,385.18,386.575,381.04,383.27,380.39978,119852952,119858000,-1.91,-0.49587,383.75,"December 16, 22",-0.0049587
145,2022-12-15,394.3,395.25,387.885,389.63,384.944458,117015889,117705900,-4.67,-1.18,390.9,"December 15, 22",-0.0118
146,2022-12-14,401.61,405.5,396.31,399.4,394.596985,107711349,108111300,-2.21,-0.55029,401.13,"December 14, 22",-0.0055029
147,2022-12-13,410.22,410.49,399.07,401.97,397.136108,123649534,123782500,-8.25,-2.01,403.57,"December 13, 22",-0.0201
148,2022-12-12,394.11,398.95,393.412,398.95,394.152374,73915035,75405800,4.84,1.23,396.21,"December 12, 22",0.0123
149,2022-12-09,394.94,397.62,393.15,393.28,388.550568,80793733,81447700,-1.66,-0.42032,395.2,"December 09, 22",-0.0042032
150,2022-12-08,395.14,397.36,393.2684,396.24,391.474976,60737912,60737900,1.1,0.27838,395.71,"December 08, 22",0.0027838
151,2022-12-07,392.94,395.64,391.97,393.16,388.432037,65855396,65927900,0.22,0.05598819,393.44,"December 07, 22",0.0005598819
152,2022-12-06,399.42,399.99,391.64,393.83,389.093964,77048217,77972200,-5.59,-1.4,394.85,"December 06, 22",-0.014
153,2022-12-05,403.95,404.93,398.17,399.59,394.784668,77039815,77289800,-4.36,-1.08,401.47,"December 05, 22",-0.0108
154,2022-12-02,402.25,407.86,402.14,406.91,402.016693,83492731,85342700,4.66,1.16,405.11,"December 02, 22",0.0116
155,2022-12-01,408.77,410.0,404.75,407.38,402.481018,75908170,76398200,-1.39,-0.34004,407.37,"December 01, 22",-0.0034004
156,2022-11-30,395.49,407.68,393.48,407.68,402.777435,144105353,144566700,12.19,3.08,401.78,"November 30, 22",0.0308
157,2022-11-29,396.05,397.3,393.3,395.23,390.477173,52310039,52310000,-0.82,-0.20704,395.18,"November 29, 22",-0.0020704
158,2022-11-28,399.09,400.81,395.11,395.91,391.148956,68021749,67881600,-3.18,-0.79681,397.88,"November 28, 22",-0.0079681
159,2022-11-25,401.83,402.91,401.535,402.33,397.49173,30545434,30545400,0.5,0.12443,402.27,"November 25, 22",0.0012443
160,2022-11-23,399.55,402.93,399.31,402.42,397.580688,67212628,68261600,2.87,0.71831,401.58,"November 23, 22",0.0071831
161,2022-11-22,396.63,400.07,395.1527,399.9,395.090973,60420325,60429000,3.27,0.82445,398.24,"November 22, 22",0.0082445
162,2022-11-21,394.64,395.82,392.66,394.59,389.844818,51152189,51243200,-0.05,-0.01266977,394.53,"November 21, 22",-0.0001266977
163,2022-11-18,397.74,397.81,393.04,396.03,391.267517,92442751,92922500,-1.71,-0.42993,395.4,"November 18, 22",-0.0042993
164,2022-11-17,390.46,394.95,390.14,394.24,389.499023,74426055,74496300,3.78,0.96809,392.81,"November 17, 22",0.0096809
165,2022-11-16,396.78,397.78,394.79,395.45,390.694489,68508454,68508500,-1.33,-0.3352,396.09,"November 16, 22",-0.003352
166,2022-11-15,401.15,402.31,394.49,398.49,393.697937,93153920,93194500,-2.66,-0.66309,398.79,"November 15, 22",-0.0066309
167,2022-11-14,396.66,400.1799,394.83,395.12,390.368439,71522915,71903500,-1.54,-0.38824,397.62,"November 14, 22",-0.0038824
168,2022-11-11,395.59,399.35,393.61,398.51,393.717712,93839872,93839900,2.92,0.73814,396.97,"November 11, 22",0.0073814
169,2022-11-10,388.05,395.04,385.642,394.69,389.943634,141455847,141455800,6.64,1.71,389.39,"November 10, 22",0.0171
170,2022-11-09,379.93,381.14,373.61,374.13,369.630859,78454648,78495500,-5.8,-1.53,377.17,"November 09, 22",-0.0153
171,2022-11-08,381.11,385.12,377.72,382.0,377.406219,84441062,84641100,0.89,0.23353,381.94,"November 08, 22",0.0023353
172,2022-11-07,377.71,380.57,375.53,379.95,375.38089,68286947,68286900,2.24,0.59305,378.31,"November 07, 22",0.0059305
173,2022-11-04,377.0,378.87,370.0,376.35,371.824188,103479982,103505200,-0.65,-0.17241,374.23,"November 04, 22",-0.0017241
174,2022-11-03,371.465,374.2,368.79,371.01,366.548401,87088515,87100100,-0.455,-0.12249,372.15,"November 03, 22",-0.0012249
175,2022-11-02,383.9,388.63,374.76,374.87,370.361969,126990356,126990400,-9.03,-2.35,381.6,"November 02, 22",-0.0235
176,2022-11-01,390.14,390.39,383.29,384.52,379.895935,85203598,85407600,-5.62,-1.44,385.58,"November 01, 22",-0.0144
177,2022-10-31,386.44,388.4,385.26,386.21,381.565582,96443258,96631300,-0.23,-0.05951765,386.86,"October 31, 22",-0.0005951765
178,2022-10-28,379.87,389.52,379.68,389.02,384.341797,100301958,100302000,9.15,2.41,385.64,"October 28, 22",0.0241
179,2022-10-27,383.07,385.0,379.33,379.98,375.410553,81971756,81971800,-3.09,-0.80664,381.34,"October 27, 22",-0.0080664
180,2022-10-26,381.62,387.58,381.35,382.02,377.425964,103906848,104087300,0.4,0.10482,383.87,"October 26, 22",0.0010482
181,2022-10-25,378.79,385.25,378.671,384.92,380.291107,78833848,78846300,6.13,1.62,382.99,"October 25, 22",0.0162
182,2022-10-24,375.89,380.06,373.11,378.87,374.313873,85416407,85436900,2.98,0.79279,377.37,"October 24, 22",0.0079279
183,2022-10-21,365.12,374.8,363.54,374.29,369.78894,130882479,131038400,9.17,2.51,369.86,"October 21, 22",0.0251
184,2022-10-20,368.03,372.67,364.61,365.41,361.015747,88283087,88283100,-2.62,-0.7119,367.71,"October 20, 22",-0.007119
185,2022-10-19,368.99,371.85,365.55,368.5,364.068573,79717863,79746900,-0.49,-0.13279,368.67,"October 19, 22",-0.0013279
186,2022-10-18,375.13,375.45,367.52,371.13,366.666931,97139850,97162900,-4.0,-1.07,371.12,"October 18, 22",-0.0107
187,2022-10-17,364.01,367.9799,357.2808,366.82,362.408783,93168231,93168200,2.81,0.77196,365.96,"October 17, 22",0.0077196
188,2022-10-14,368.55,370.26,356.96,357.63,353.329285,123575113,123737000,-10.92,-2.96,361.37,"October 14, 22",-0.0296
189,2022-10-13,349.205,367.51,348.11,365.97,361.569,147224518,147254500,16.765,4.8,359.79,"October 13, 22",0.048
190,2022-10-12,358.17,359.8179,356.3,356.56,352.272156,76991799,76991800,-1.61,-0.44951,358.0,"October 12, 22",-0.0044951
191,2022-10-11,358.235,363.03,355.71,357.74,353.437958,92482785,92482800,-0.495,-0.13818,358.72,"October 11, 22",-0.0013818
192,2022-10-10,363.96,364.21,357.67,360.02,355.690552,76042765,76042800,-3.94,-1.08,360.75,"October 10, 22",-0.0108
193,2022-10-07,368.97,373.2933,360.94,362.79,358.427246,107759998,107789500,-6.18,-1.67,365.06,"October 07, 22",-0.0167
194,2022-10-06,375.62,378.72,372.68,373.2,368.712067,82333516,82333500,-2.42,-0.64427,374.9,"October 06, 22",-0.0064427
195,2022-10-05,373.39,379.46,370.95,377.09,372.555267,88065669,88065700,3.7,0.99092,375.46,"October 05, 22",0.0099092
196,2022-10-04,372.4,378.0,366.5677,377.97,373.424683,103602775,103602800,5.57,1.5,375.73,"October 04, 22",0.015
197,2022-10-03,361.08,368.55,359.21,366.61,362.201263,89746479,89756500,5.53,1.53,364.71,"October 03, 22",0.0153
198,2022-09-30,361.8,365.91,357.04,357.18,352.884705,152793243,153711200,-4.62,-1.28,360.66,"September 30, 22",-0.0128
199,2022-09-29,366.81,367.11,359.7,362.79,358.427246,112936695,112952300,-4.02,-1.1,362.8,"September 29, 22",-0.011
200,2022-09-28,364.38,372.3,362.6,370.53,366.074158,110524217,110802200,6.15,1.69,367.92,"September 28, 22",0.0169
201,2022-09-27,368.02,370.4,360.87,363.38,359.010162,108095972,108294100,-4.64,-1.26,364.57,"September 27, 22",-0.0126
202,2022-09-26,366.41,370.21,363.0299,364.31,359.928955,92561244,92581200,-2.1,-0.57313,365.92,"September 26, 22",-0.0057313
203,2022-09-23,370.58,370.62,363.29,367.95,363.525208,121656933,122346900,-2.63,-0.7097,367.57,"September 23, 22",-0.007097
204,2022-09-22,376.58,378.3,373.44,374.22,369.719788,89472641,89472600,-2.36,-0.62669,375.33,"September 22, 22",-0.0062669
205,2022-09-21,386.11,389.31,377.38,377.39,372.851685,106746554,106746600,-8.72,-2.26,383.12,"September 21, 22",-0.0226
206,2022-09-20,385.06,386.12,381.195,384.09,379.47113,77197482,77274900,-0.97,-0.25191,384.14,"September 20, 22",-0.0025191
207,2022-09-19,382.26,388.55,382.1784,388.55,383.877472,73278490,73278500,6.29,1.65,386.24,"September 19, 22",0.0165
208,2022-09-16,384.14,386.25,382.11,385.56,380.923401,103024319,103084800,1.42,0.36966,384.6,"September 16, 22",0.0036966
209,2022-09-15,392.96,395.96,388.78,390.12,383.851776,86700840,87633800,-2.84,-0.72272,392.01,"September 15, 22",-0.0072272
210,2022-09-14,394.47,396.2,391.12,394.6,388.259796,85023747,85023700,0.13,0.03295561,393.84,"September 14, 22",0.0003295561
211,2022-09-13,401.83,403.1,391.92,393.1,386.783875,122922881,122947100,-8.73,-2.17,398.84,"September 13, 22",-0.0217
212,2022-09-12,408.78,411.73,408.46,410.97,404.366791,69227012,69256300,2.19,0.53574,410.16,"September 12, 22",0.0053574
213,2022-09-09,402.74,407.51,402.46,406.6,400.066986,76506918,76706900,3.86,0.95843,405.48,"September 09, 22",0.0095843
214,2022-09-08,395.39,400.86,394.12,400.38,393.94693,80821681,80821700,4.99,1.26,398.31,"September 08, 22",0.0126
215,2022-09-07,390.43,398.59,390.2,397.78,391.388702,70764232,70964200,7.35,1.88,395.27,"September 07, 22",0.0188
216,2022-09-06,393.13,394.12,388.42,390.76,384.481537,76395050,76637400,-2.37,-0.60285,391.26,"September 06, 22",-0.0060285
217,2022-09-02,400.28,401.555,390.33,392.24,385.937714,99632149,99632100,-8.04,-2.01,395.38,"September 02, 22",-0.0201
218,2022-09-01,392.89,396.78,390.04,396.42,390.050568,78635284,78740100,3.53,0.89847,393.05,"September 01, 22",0.0089847
219,2022-08-31,399.93,401.24,395.04,395.18,388.830444,75752871,76029700,-4.75,-1.19,397.21,"August 31, 22",-0.0119
220,2022-08-30,403.85,404.1,396.0,398.21,391.811798,85554443,85652400,-5.64,-1.4,399.08,"August 30, 22",-0.014
221,2022-08-29,402.2,405.84,401.1999,402.63,396.160797,65368110,65370800,0.43,0.10691,403.55,"August 29, 22",0.0010691
222,2022-08-26,419.39,419.96,405.25,405.31,398.797699,102816976,103087000,-14.08,-3.36,410.79,"August 26, 22",-0.0336
223,2022-08-25,415.24,419.56,414.09,419.51,412.769592,50642252,50942300,4.27,1.03,416.92,"August 25, 22",0.0103
224,2022-08-24,412.11,415.1101,411.39,413.67,407.023438,49159304,49177800,1.56,0.37854,413.38,"August 24, 22",0.0037854
225,2022-08-23,412.9,415.42,411.77,412.35,405.724609,49105249,49105200,-0.55,-0.1332,413.1,"August 23, 22",-0.001332
226,2022-08-22,417.05,417.23,412.4,413.35,406.708527,77438140,77695600,-3.7,-0.88718,415.05,"August 22, 22",-0.0088718
227,2022-08-19,424.98,425.26,421.22,422.14,415.35733,67670402,68016900,-2.84,-0.66827,423.1,"August 19, 22",-0.0066827
228,2022-08-18,426.86,428.61,425.5,427.89,421.014923,49023206,49023200,1.03,0.2413,427.15,"August 18, 22",0.002413
229,2022-08-17,425.91,429.5,424.54,426.65,419.794861,62805394,63563400,0.74,0.17375,426.99,"August 17, 22",0.0017375
230,2022-08-16,427.73,431.73,426.88,429.7,422.795837,59289039,59289000,1.97,0.46057,429.31,"August 16, 22",0.0046057
231,2022-08-15,424.765,429.41,424.71,428.86,421.969299,53892880,54048300,4.095,0.96406,427.64,"August 15, 22",0.0096406
232,2022-08-12,422.03,427.21,421.03,427.1,420.23761,61626042,61694500,5.07,1.2,424.56,"August 12, 22",0.012
233,2022-08-11,422.99,424.95,419.21,419.99,413.241821,59489704,59489700,-3.0,-0.70924,421.58,"August 11, 22",-0.0070924
234,2022-08-10,418.78,420.14,416.72,419.99,413.241821,68580712,68665700,1.21,0.28893,418.19,"August 10, 22",0.0028893
235,2022-08-09,412.22,412.75,410.22,411.35,404.740692,44931772,44931800,-0.87,-0.21105,411.33,"August 09, 22",-0.0021105
236,2022-08-08,415.25,417.62,411.83,412.99,406.354309,54025965,53886100,-2.26,-0.54425,414.42,"August 08, 22",-0.0054425
